,prep,prep_pp,pp,defart_pp,htah,adj,verb,at_user,geotag
51869,0,0,2,0,0,0,1,1,Georgia
51870,2,2,6,0,0,1,0,1,Georgia
51871,1,0,4,0,0,1,2,1,Georgia
51872,0,0,1,0,0,0,0,1,Georgia
51873,3,1,4,0,1,1,2,0,Georgia
51874,3,1,6,0,1,1,6,0,Georgia
51875,2,0,7,2,0,1,9,1,Georgia
51876,0,0,5,0,0,0,6,1,Georgia
51877,2,0,5,0,0,0,4,2,Georgia
51878,2,1,4,1,0,2,2,0,Georgia
51879,0,0,1,0,0,1,1,1,Georgia
51880,2,0,6,0,0,2,5,1,Georgia
51881,1,1,11,0,0,2,3,1,Georgia
51882,1,0,4,0,0,6,3,0,Georgia
51883,4,1,7,1,1,1,4,0,Georgia
51884,1,1,5,0,0,2,2,1,Georgia
51885,1,0,8,0,0,1,0,0,Georgia
51886,1,0,4,1,0,4,3,1,Georgia
51887,1,0,2,0,0,0,0,2,Georgia
51888,2,0,3,0,0,0,2,1,Georgia
51889,1,1,5,1,0,2,5,0,Georgia
51890,0,0,1,0,0,1,1,0,Georgia
51891,1,0,1,1,0,1,0,1,Georgia
51892,2,1,4,0,0,1,2,1,Georgia
51893,1,0,3,0,0,0,0,0,Georgia
51894,3,1,5,0,0,3,4,2,Georgia
51895,2,1,8,0,1,1,1,2,Georgia
51896,4,1,5,0,0,1,1,1,Georgia
51897,0,0,7,1,0,3,5,1,Georgia
51898,2,0,4,0,0,4,4,0,Georgia
51899,1,0,2,1,0,0,1,1,Georgia
51900,2,1,4,0,0,1,4,3,Georgia
51901,2,0,3,0,0,0,7,2,Georgia
51902,1,0,3,0,0,1,3,0,Georgia
51903,2,0,3,0,0,1,3,1,Georgia
51904,1,0,3,0,0,0,0,1,Georgia
51905,0,0,2,0,0,1,0,0,Georgia
51906,5,1,4,0,1,3,4,0,Georgia
51907,1,0,1,1,0,0,1,0,Georgia
51908,1,0,6,0,0,3,2,1,Georgia
51909,1,0,2,0,0,1,0,1,Georgia
51910,2,0,3,0,0,1,2,0,Georgia
51911,2,1,5,0,1,2,4,2,Georgia
51912,2,0,2,0,0,0,2,3,Georgia
51913,1,1,1,0,0,1,3,1,Georgia
51914,0,0,5,1,0,1,3,1,Georgia
51915,4,0,4,1,0,0,4,2,Georgia
51916,3,0,3,1,0,1,3,1,Georgia
51917,0,0,4,0,0,2,3,2,Georgia
51918,1,0,4,0,0,2,2,1,Georgia
51919,1,0,3,0,0,0,3,1,Georgia
51920,0,0,5,0,0,3,2,1,Georgia
51921,1,1,3,1,0,0,3,1,NewYork
51922,0,0,2,0,0,0,0,1,NewYork
51923,0,0,2,0,0,4,1,1,NewYork
51924,1,0,2,0,0,1,1,1,NewYork
51925,1,0,1,0,0,1,2,0,NewYork
51926,0,0,7,1,1,3,4,0,NewYork
51927,0,0,5,0,1,2,2,2,NewYork
51928,1,0,2,0,0,0,3,1,NewYork
51929,1,1,8,0,0,0,0,2,NewYork
51930,2,1,4,1,0,1,0,1,NewYork
51931,2,0,6,0,0,0,2,3,NewYork
51932,0,0,1,0,0,1,1,1,NewYork
51933,0,0,1,0,0,0,1,1,NewYork
51934,0,0,2,0,0,2,0,1,NewYork
51935,0,0,5,0,0,3,2,1,NewYork
51936,1,1,5,0,0,2,2,0,NewYork
51937,3,1,8,0,0,1,3,1,NewYork
51938,0,0,2,0,0,0,1,1,NewYork
51939,1,0,3,0,0,0,1,1,NewYork
51940,2,0,5,0,0,5,6,1,NewYork
51941,1,0,1,0,0,1,2,1,NewYork
51942,0,0,1,0,0,0,2,1,NewYork
51943,2,0,9,1,0,0,4,2,NewYork
51944,0,0,4,0,0,0,2,1,NewYork
51945,1,0,4,0,0,3,3,1,NewYork
51946,0,0,2,0,0,1,1,1,NewYork
51947,2,0,2,0,0,3,4,0,NewYork
51948,1,0,3,0,0,2,1,1,NewYork
51949,6,2,6,0,0,0,5,1,NewYork
51950,3,0,5,0,0,1,3,0,NewYork
51951,0,0,2,0,0,0,1,0,NewYork
51952,0,0,1,0,0,1,2,3,NewYork
51953,1,0,3,0,1,5,2,2,NewYork
51954,0,0,3,0,0,3,2,1,NewYork
51955,2,1,3,0,0,0,2,1,NewYork
51956,1,0,8,0,1,1,3,0,NewYork
51957,2,0,6,0,0,1,2,2,NewYork
51958,2,0,5,0,2,2,5,1,NewYork
51959,2,1,3,0,0,1,4,0,NewYork
51960,2,1,7,0,2,1,3,2,NewYork
51961,1,0,1,0,0,4,2,1,NewYork
51962,0,0,9,0,0,3,1,1,NewYork
51963,1,0,5,0,0,4,1,1,NewYork
51964,1,0,2,0,0,1,6,1,NewYork
51965,3,1,5,0,1,3,1,1,NewYork
51966,0,0,3,0,0,2,1,1,NewYork
51967,3,1,2,0,0,1,2,1,NewYork
51968,0,0,0,0,0,0,1,1,NewYork
51969,2,0,3,0,0,0,2,1,NewYork
51970,0,0,2,0,0,1,1,1,NewYork
51971,0,0,0,0,0,0,0,1,NewYork
51972,2,2,7,0,0,2,2,0,NewYork
51973,0,0,2,0,0,0,1,4,NewYork
51974,1,0,3,0,0,2,3,1,NewYork
51975,0,0,3,0,0,0,1,0,NewYork
51976,2,0,2,0,1,1,1,1,NewYork
51977,5,0,5,2,0,3,4,0,California
51978,2,2,7,0,0,3,2,2,California
51979,0,0,0,0,0,1,0,1,California
51980,1,0,3,0,0,0,1,1,California
51981,0,0,1,0,0,1,2,1,California
51982,1,0,4,0,0,1,2,1,California
51983,3,0,3,0,0,2,2,1,California
51984,0,0,1,0,0,1,0,1,California
51985,0,0,2,0,0,0,0,1,California
51986,1,0,4,0,0,3,3,1,California
51987,3,2,8,1,0,1,8,0,California
51988,0,0,2,0,0,0,1,1,California
51989,0,0,4,0,0,3,1,1,California
51990,0,0,2,0,0,0,0,0,California
51991,3,2,7,0,0,5,0,2,California
51992,0,0,1,0,0,1,1,1,California
51993,0,0,2,0,0,0,0,1,California
51994,0,0,2,0,0,0,0,1,California
51995,0,0,0,0,0,0,0,1,California
51996,0,0,4,0,0,0,0,4,California
51997,2,1,3,0,1,0,3,1,California
51998,1,0,7,0,0,3,4,1,California
51999,1,0,5,0,0,5,1,2,California
52000,0,0,2,0,0,1,1,1,California
52001,0,0,3,0,0,1,2,1,California
52002,0,0,4,0,0,2,0,2,California
52003,1,0,8,2,0,2,6,1,California
52004,1,1,16,0,2,3,3,1,California
52005,0,0,1,0,0,0,0,1,California
52006,1,1,1,0,0,1,2,2,California
52007,0,0,1,0,0,0,0,1,California
52008,0,0,2,0,0,0,0,1,California
52009,0,0,1,0,0,1,0,1,California
52010,0,0,2,0,0,0,0,1,California
52011,2,0,5,0,1,4,2,1,California
52012,0,0,1,0,0,0,0,1,California
52013,0,0,3,0,0,1,0,1,NewYork
52014,0,0,4,0,0,2,0,1,NewYork
52015,0,0,1,0,0,1,0,1,NewYork
52016,0,0,2,0,0,0,0,1,NewYork
52017,0,0,1,0,0,0,0,0,NewYork
52018,2,1,5,0,0,1,3,0,NewYork
52019,1,0,3,0,0,0,0,1,NewYork
52020,1,1,5,0,0,2,3,1,NewYork
52021,0,0,1,0,0,0,1,1,NewYork
52022,0,0,1,0,0,1,1,1,NewYork
52023,0,0,7,0,0,2,3,1,NewYork
52024,1,0,5,0,0,3,2,1,NewYork
52025,0,0,3,0,0,0,1,1,NewYork
52026,0,0,4,0,0,1,3,1,NewYork
52027,2,0,12,0,0,5,4,0,NewYork
52028,0,0,9,0,0,2,4,1,NewYork
52029,0,0,1,0,0,0,0,1,NewYork
52030,1,1,7,0,0,1,1,1,NewYork
52031,1,1,4,0,0,1,1,1,NewYork
52032,0,0,1,0,0,0,0,1,NewYork
52033,0,0,4,0,0,2,0,1,NewYork
52034,0,0,3,0,0,1,0,1,NewYork
52035,0,0,2,0,0,1,1,1,NewYork
52036,1,0,5,0,1,2,2,1,Georgia
52037,2,0,4,0,0,0,0,1,Georgia
52038,0,0,1,0,0,0,1,1,Georgia
52039,0,0,1,0,0,2,1,1,Georgia
52040,4,1,6,0,0,0,4,0,Georgia
52041,0,0,6,0,0,2,2,1,Georgia
52042,0,0,2,0,0,1,1,1,Georgia
52043,3,0,12,0,1,9,1,0,Georgia
52044,0,0,2,0,0,1,1,1,Georgia
52045,0,0,6,0,1,3,4,1,Georgia
52046,1,0,2,0,0,0,0,1,Georgia
52047,1,0,3,2,0,0,2,0,Georgia
52048,1,0,6,1,1,4,2,0,Georgia
52049,3,0,4,0,0,2,3,1,Georgia
52050,0,0,2,0,0,0,1,1,Georgia
52051,1,0,9,1,0,3,3,0,Georgia
52052,5,1,9,0,0,4,4,0,Georgia
52053,3,0,4,0,0,4,7,0,Georgia
52054,2,0,2,0,0,0,3,1,Georgia
52055,2,1,11,1,0,4,6,0,Georgia
52056,0,0,3,0,0,0,1,1,Georgia
52057,0,0,3,0,0,0,2,1,NewYork
52058,1,1,4,0,0,3,3,1,NewYork
52059,1,0,7,1,0,1,3,1,NewYork
52060,1,0,4,0,0,0,3,1,NewYork
52061,1,0,2,0,0,0,2,1,NewYork
52062,1,0,1,0,0,0,0,1,NewYork
52063,1,0,8,1,1,1,1,0,NewYork
52064,0,0,2,0,0,1,4,1,NewYork
52065,1,1,3,1,0,0,1,1,NewYork
52066,0,0,1,0,0,0,0,1,NewYork
52067,0,0,3,0,0,1,0,1,NewYork
52068,2,0,3,0,0,1,3,0,NewYork
52069,2,0,5,0,0,0,7,1,NewYork
52070,0,0,1,0,0,0,0,1,NewYork
52071,1,0,5,0,0,3,4,0,NewYork
52072,1,0,3,1,0,2,4,0,NewYork
52073,2,0,2,0,0,0,1,1,NewYork
52074,2,0,8,0,0,3,2,0,NewYork
52075,1,0,3,1,0,2,1,1,NewYork
52076,1,0,5,0,3,1,2,1,NewYork
52077,0,0,0,0,0,1,0,1,Georgia
52078,0,0,0,0,0,1,0,1,Georgia
52079,0,0,2,0,0,0,0,1,Georgia
52080,0,0,2,0,0,0,1,1,Georgia
52081,0,0,2,0,0,0,0,1,Georgia
52082,0,0,1,0,0,0,0,1,Georgia
52083,0,0,1,0,0,1,2,1,Georgia
52084,0,0,1,0,0,0,1,1,Georgia
52085,2,0,8,2,0,1,2,1,Georgia
52086,0,0,2,0,0,1,1,1,Georgia
52087,0,0,3,0,0,0,0,1,Georgia
52088,1,0,2,0,0,1,3,2,Georgia
52089,2,0,5,0,0,1,5,1,Georgia
52090,1,0,1,0,0,0,2,0,Georgia
52091,0,0,2,0,0,1,3,1,Georgia
52092,0,0,2,1,0,0,2,0,Georgia
52093,1,0,1,0,0,0,1,1,Georgia
52094,2,1,3,0,0,1,2,0,Georgia
52095,0,0,3,1,0,1,2,0,Georgia
52096,0,0,3,0,0,0,2,1,Georgia
52097,1,0,6,0,0,2,4,1,Georgia
52098,0,0,0,0,0,0,1,1,Georgia
52099,0,0,1,0,0,0,0,1,Georgia
52100,0,0,1,0,0,2,4,1,Georgia
52101,0,0,1,0,0,0,0,1,Georgia
52102,0,0,1,0,0,0,0,1,Georgia
52103,0,0,3,0,0,3,3,1,Georgia
52104,1,0,1,0,0,1,2,1,Georgia
52105,1,0,1,0,0,0,1,1,Georgia
52106,0,0,2,0,0,0,0,1,Georgia
52107,1,0,3,1,0,0,3,0,Georgia
52108,0,0,0,0,0,0,1,0,Georgia
52109,0,0,2,0,0,1,0,1,Georgia
52110,0,0,3,0,0,1,2,0,NewYork
52111,0,0,3,0,1,1,2,2,NewYork
52112,1,0,5,1,0,0,0,1,NewYork
52113,1,0,3,1,0,1,1,1,NewYork
52114,2,0,5,0,1,5,5,0,NewYork
52115,1,0,3,0,0,3,2,2,NewYork
52116,0,0,1,0,0,0,0,0,NewYork
52117,0,0,0,0,0,0,4,0,NewYork
52118,1,0,4,0,0,1,1,2,NewYork
52119,0,0,2,0,0,1,1,0,NewYork
52120,4,0,2,1,0,1,3,0,NewYork
52121,3,1,5,0,0,2,3,0,NewYork
52122,1,0,8,0,0,3,3,1,NewYork
52123,0,0,1,0,0,1,1,0,NewYork
52124,0,0,7,1,0,0,3,0,NewYork
52125,2,0,3,0,0,0,1,1,NewYork
52126,0,0,3,0,0,0,1,1,NewYork
52127,3,0,6,0,0,3,3,0,NewYork
52128,1,0,5,0,0,0,2,2,NewYork
52129,1,0,2,0,0,0,0,0,NewYork
52130,2,0,2,0,0,2,3,0,NewYork
52131,2,1,4,0,0,2,2,1,NewYork
52132,2,0,8,0,0,2,4,1,NewYork
52133,3,1,5,0,0,1,6,0,NewYork
52134,0,0,3,0,0,0,3,1,NewYork
52135,3,0,6,1,1,1,2,1,NewYork
52136,0,0,2,1,0,1,2,0,NewYork
52137,1,0,2,0,0,1,0,1,NewYork
52138,0,0,1,0,0,2,0,0,NewYork
52139,1,0,3,0,1,0,1,0,NewYork
52140,1,0,3,0,0,0,0,0,NewYork
52141,0,0,7,0,1,0,0,2,NewYork
52142,1,0,3,0,0,0,1,0,NewYork
52143,0,0,4,0,0,0,0,0,NewYork
52144,0,0,2,0,1,0,0,0,NewYork
52145,0,0,2,0,1,0,0,2,NewYork
52146,1,0,1,0,0,0,2,1,NewYork
52147,1,0,0,0,0,0,2,0,NewYork
52148,0,0,5,0,0,1,2,2,NewYork
52149,0,0,3,0,0,0,1,1,NewYork
52150,1,0,3,0,1,0,1,1,NewYork
52151,0,0,1,0,0,0,0,1,NewYork
52152,0,0,5,0,0,0,1,0,NewYork
52153,0,0,1,0,0,0,0,1,NewYork
52154,0,0,2,0,0,0,0,0,NewYork
52155,1,0,2,0,0,0,0,0,NewYork
52156,0,0,4,0,0,0,0,1,NewYork
52157,1,1,7,0,0,0,2,2,NewYork
52158,1,0,5,0,0,2,0,0,NewYork
52159,1,0,3,0,0,1,0,0,NewYork
52160,0,0,9,0,0,2,2,1,California
52161,1,0,3,0,0,1,1,2,California
52162,3,2,10,1,1,1,5,0,California
52163,0,0,2,0,0,0,1,1,California
52164,0,0,4,0,0,1,1,1,California
52165,0,0,8,0,0,0,0,1,California
52166,0,0,5,0,0,1,0,1,California
52167,0,0,15,0,0,1,0,1,California
52168,2,1,4,0,0,2,1,1,California
52169,1,0,5,2,0,1,2,1,California
52170,4,1,7,2,0,4,4,0,California
52171,0,0,8,0,0,0,0,1,California
52172,0,0,21,0,0,1,3,1,California
52173,5,2,9,0,0,3,5,0,California
52174,0,0,3,0,0,0,1,1,California
52175,0,0,8,0,0,1,3,2,California
52176,4,0,5,2,0,2,5,2,California
52177,3,0,5,0,0,4,3,1,California
52178,1,0,8,0,0,1,3,1,California
52179,0,0,2,0,0,0,2,1,California
52180,0,0,10,0,0,1,0,1,California
52181,5,0,2,0,0,0,6,0,California
52182,1,1,6,0,0,4,2,1,California
52183,2,0,2,0,0,2,1,1,California
52184,1,0,2,0,0,2,0,1,California
52185,0,0,15,0,0,0,0,1,California
52186,1,0,0,0,0,0,2,1,California
52187,0,0,9,0,0,0,0,1,California
52188,0,0,5,0,0,0,1,0,California
52189,0,0,7,0,0,1,0,1,California
52190,0,0,2,0,0,0,2,1,California
52191,0,0,9,1,0,0,1,1,California
52192,3,0,3,0,0,2,1,1,California
52193,3,1,6,0,0,4,7,1,California
52194,3,0,8,0,0,3,5,1,California
52195,0,0,4,0,0,0,0,1,California
52196,2,0,2,0,1,0,2,3,California
52197,0,0,4,0,0,0,3,2,California
52198,3,1,10,0,0,4,6,0,California
52199,1,0,0,0,0,0,2,0,California
52200,0,0,1,0,0,1,0,1,California
52201,1,0,4,0,0,4,7,1,California
52202,0,0,1,0,0,0,1,1,California
52203,3,0,7,1,0,0,2,1,California
52204,3,1,4,2,0,1,5,1,California
52205,0,0,3,0,0,0,0,1,California
52206,1,0,1,0,0,2,4,4,California
52207,0,0,1,0,0,0,0,1,California
52208,0,0,2,0,1,1,0,1,California
52209,1,0,2,0,0,0,2,1,California
52210,0,0,1,0,0,0,2,1,California
52211,0,0,3,0,0,4,1,1,California
52212,0,0,1,0,0,0,0,1,California
52213,2,0,4,1,0,3,4,1,California
52214,0,0,2,0,0,0,0,0,California
52215,1,0,2,1,0,0,0,0,California
52216,0,0,2,0,0,1,1,0,California
52217,0,0,0,0,0,0,1,1,California
52218,0,0,3,0,0,1,1,1,California
52219,1,0,2,1,0,0,1,0,California
52220,3,1,8,1,1,1,3,0,California
52221,2,1,3,0,0,2,2,1,California
52222,1,0,2,0,0,1,3,0,California
52223,0,0,2,0,0,0,0,0,California
52224,0,0,1,0,0,0,1,1,California
52225,2,0,0,0,0,0,6,1,California
52226,1,0,4,1,0,0,3,0,California
52227,0,0,3,0,0,1,1,1,California
52228,0,0,4,0,0,2,4,1,California
52229,0,0,2,0,0,1,2,1,California
52230,1,0,4,0,0,0,6,1,California
52231,2,1,5,0,0,4,2,0,California
52232,2,1,4,1,0,0,0,1,California
52233,1,1,5,0,0,1,4,1,California
52234,2,0,3,1,0,0,2,0,California
52235,0,0,1,0,0,0,0,1,California
52236,0,0,7,1,0,2,6,1,California
52237,1,0,3,0,0,0,9,1,California
52238,1,0,1,0,0,2,3,1,California
52239,0,0,2,0,0,0,1,0,California
52240,1,0,3,0,0,0,3,0,California
52241,1,0,3,0,0,2,3,1,California
52242,0,0,1,0,0,1,2,1,California
52243,3,1,4,0,0,0,0,1,California
52244,1,0,5,1,0,2,4,0,California
52245,2,1,6,0,0,1,1,1,California
52246,3,0,3,0,0,0,4,0,California
52247,0,0,2,0,0,0,0,1,NewYork
52248,0,0,2,0,0,0,0,1,NewYork
52249,1,0,3,0,0,2,2,1,NewYork
52250,0,0,1,0,0,0,0,1,NewYork
52251,0,0,3,0,0,0,1,1,NewYork
52252,0,0,0,0,0,0,3,0,NewYork
52253,1,0,3,1,0,0,2,1,NewYork
52254,0,0,1,1,0,0,2,0,NewYork
52255,1,0,0,0,0,1,1,1,NewYork
52256,1,0,7,0,1,1,7,1,NewYork
52257,0,0,2,0,0,1,0,1,NewYork
52258,3,0,6,0,0,1,3,0,NewYork
52259,1,0,8,0,1,1,3,1,NewYork
52260,0,0,2,0,0,0,0,0,NewYork
52261,1,0,1,0,0,0,3,1,NewYork
52262,1,0,4,0,0,2,0,0,NewYork
52263,3,0,4,0,0,0,2,1,NewYork
52264,0,0,2,0,0,0,1,1,NewYork
52265,2,0,3,0,0,0,6,0,NewYork
52266,0,0,3,0,1,0,1,1,NewYork
52267,1,0,3,0,0,2,1,0,NewYork
52268,4,1,5,0,0,1,4,0,NewYork
52269,1,1,6,0,0,0,1,0,NewYork
52270,0,0,3,0,0,2,2,2,NewYork
52271,6,1,5,1,0,2,3,1,NewYork
52272,1,0,4,1,0,0,1,0,NewYork
52273,1,0,6,1,1,2,2,1,NewYork
52274,0,0,3,0,1,1,1,1,NewYork
52275,4,1,4,1,0,1,3,1,NewYork
52276,0,0,3,0,0,2,3,1,NewYork
52277,1,0,4,2,0,2,5,2,NewYork
52278,0,0,1,0,1,0,0,9,NewYork
52279,0,0,1,0,1,0,0,5,NewYork
52280,0,0,3,0,0,1,0,0,NewYork
52281,1,0,3,0,0,2,4,0,NewYork
52282,1,0,8,0,0,3,1,2,NewYork
52283,1,0,2,0,0,0,1,0,NewYork
52284,2,0,5,1,0,2,1,1,NewYork
52285,0,0,29,0,0,0,0,0,NewYork
52286,2,2,5,0,0,0,5,2,NewYork
52287,0,0,3,1,0,0,2,1,NewYork
52288,2,0,4,0,1,1,3,1,NewYork
52289,1,0,2,0,0,1,1,1,NewYork
52290,0,0,4,0,0,2,3,1,NewYork
52291,0,0,1,0,0,0,0,1,NewYork
52292,0,0,2,0,0,0,0,1,NewYork
52293,0,0,1,0,0,0,0,1,NewYork
52294,0,0,3,0,0,0,0,1,NewYork
52295,0,0,0,0,0,0,1,1,NewYork
52296,0,0,1,0,0,0,0,1,NewYork
52297,1,0,5,1,0,1,3,2,NewYork
52298,0,0,2,0,0,0,1,1,NewYork
52299,0,0,0,0,0,1,1,1,NewYork
52300,4,1,1,0,0,1,2,0,NewYork
52301,0,0,0,0,0,0,1,1,NewYork
52302,1,0,5,0,0,1,1,2,NewYork
52303,0,0,1,0,0,0,1,1,NewYork
52304,0,0,7,0,0,3,4,2,NewYork
52305,0,0,4,0,0,1,2,1,NewYork
52306,0,0,2,0,1,0,0,9,NewYork
52307,0,0,3,0,0,0,1,2,NewYork
52308,1,0,4,0,0,5,6,2,NewYork
52309,1,0,2,0,0,0,2,0,NewYork
52310,0,0,4,0,0,1,0,1,NewYork
52311,1,0,4,0,0,3,3,0,NewYork
52312,5,2,9,0,1,2,2,0,NewYork
52313,0,0,0,0,0,0,1,1,NewYork
52314,0,0,3,0,0,0,3,0,NewYork
52315,1,0,0,0,0,0,1,1,NewYork
52316,1,0,2,0,0,1,1,1,NewYork
52317,0,0,2,0,0,1,3,1,NewYork
52318,0,0,1,0,0,0,1,1,NewYork
52319,0,0,3,0,0,1,1,1,NewYork
52320,0,0,1,0,0,1,1,1,NewYork
52321,1,0,2,0,0,2,3,1,NewYork
52322,1,0,2,0,0,1,2,2,NewYork
52323,1,0,1,0,0,1,0,1,NewYork
52324,1,0,4,0,0,1,1,3,NewYork
52325,1,0,8,0,0,1,1,3,NewYork
52326,4,1,5,0,0,4,6,0,NewYork
52327,1,0,2,0,0,1,2,1,NewYork
52328,3,1,4,1,0,1,3,0,NewYork
52329,0,0,4,0,0,1,3,1,NewYork
52330,1,0,4,0,0,0,1,1,NewYork
52331,0,0,1,0,0,1,0,1,NewYork
52332,0,0,3,0,0,0,1,0,NewYork
52333,1,1,8,0,1,2,2,1,NewYork
52334,1,0,4,0,1,3,1,0,NewYork
52335,0,0,3,0,0,1,1,1,NewYork
52336,0,0,5,0,0,1,1,1,NewYork
52337,1,0,1,0,2,1,1,1,NewYork
52338,0,0,3,0,0,0,0,1,NewYork
52339,0,0,2,0,0,0,0,1,NewYork
52340,0,0,2,0,1,1,1,0,NewYork
52341,0,0,3,0,0,1,0,1,NewYork
52342,1,0,4,0,0,1,2,0,NewYork
52343,0,0,2,0,0,0,1,1,NewYork
52344,0,0,2,0,0,0,0,1,NewYork
52345,0,0,2,0,1,0,0,1,NewYork
52346,1,0,3,0,0,2,2,0,NewYork
52347,2,1,7,0,0,0,3,1,NewYork
52348,0,0,3,0,0,0,0,1,NewYork
52349,1,0,5,0,0,0,1,1,NewYork
52350,0,0,4,0,0,0,0,1,NewYork
52351,0,0,4,0,0,0,1,1,NewYork
52352,0,0,2,0,0,1,1,1,NewYork
52353,1,0,2,0,1,0,4,1,NewYork
52354,0,0,1,0,0,0,0,1,NewYork
52355,1,0,5,1,1,2,1,0,NewYork
52356,2,1,8,1,0,2,4,1,NewYork
52357,2,1,11,1,2,1,1,2,NewYork
52358,0,0,3,0,0,0,1,1,NewYork
52359,0,0,6,0,0,2,2,1,NewYork
52360,0,0,1,0,0,2,0,1,NewYork
52361,3,1,4,0,0,0,1,1,NewYork
52362,1,0,2,0,0,2,1,1,NewYork
52363,2,0,6,0,1,5,3,1,NewYork
52364,0,0,6,0,1,4,2,1,NewYork
52365,3,0,6,1,0,2,2,1,NewYork
52366,1,0,3,0,0,0,2,1,NewYork
52367,3,0,1,1,0,3,3,1,NewYork
52368,0,0,2,0,0,0,1,0,NewYork
52369,2,0,8,0,0,2,6,1,NewYork
52370,2,0,1,0,0,0,1,1,NewYork
52371,0,0,4,0,0,0,1,1,NewYork
52372,0,0,4,0,0,1,1,1,NewYork
52373,0,0,2,0,0,1,0,1,NewYork
52374,1,0,7,1,0,2,1,1,NewYork
52375,0,0,4,0,1,4,1,1,NewYork
52376,2,0,11,2,0,2,3,1,NewYork
52377,1,1,4,0,1,2,3,2,NewYork
52378,2,0,3,0,0,2,2,2,NewYork
52379,1,1,4,0,0,0,1,2,NewYork
52380,0,0,1,0,1,0,2,1,NewYork
52381,2,1,8,0,0,3,1,2,NewYork
52382,0,0,3,0,0,3,2,2,NewYork
52383,2,1,8,1,2,3,5,0,NewYork
52384,0,0,3,0,0,2,3,1,NewYork
52385,0,0,3,1,0,1,2,1,NewYork
52386,1,0,5,1,0,2,4,2,NewYork
52387,0,0,5,0,0,1,4,1,NewYork
52388,3,0,4,0,0,1,2,2,NewYork
52389,2,0,6,0,1,1,8,2,NewYork
52390,0,0,3,0,1,2,4,3,NewYork
52391,0,0,4,0,0,2,2,1,NewYork
52392,0,0,2,0,0,1,2,1,NewYork
52393,0,0,3,0,0,0,0,1,NewYork
52394,1,0,9,0,0,1,5,0,NewYork
52395,4,0,2,0,1,1,3,2,NewYork
52396,2,0,3,1,1,1,2,3,NewYork
52397,1,0,5,1,1,0,0,8,NewYork
52398,0,0,2,0,0,0,2,0,NewYork
52399,1,0,5,0,0,2,6,1,NewYork
52400,1,0,4,0,0,0,0,1,NewYork
52401,2,2,13,1,0,3,5,0,NewYork
52402,1,0,3,0,0,5,3,2,NewYork
52403,0,0,2,0,0,0,1,1,NewYork
52404,0,0,1,0,0,2,2,1,NewYork
52405,1,1,7,0,0,0,1,1,NewYork
52406,0,0,3,0,0,0,1,1,NewYork
52407,2,1,6,0,0,3,4,0,NewYork
52408,1,0,7,0,6,2,0,3,NewYork
52409,1,0,7,0,0,2,2,1,NewYork
52410,1,0,6,0,0,3,5,2,NewYork
52411,2,0,4,0,0,2,4,2,NewYork
52412,1,0,2,0,1,1,2,8,NewYork
52413,1,0,8,0,1,3,3,3,NewYork
52414,0,0,7,0,1,1,2,1,NewYork
52415,0,0,4,0,0,0,3,1,NewYork
52416,1,0,7,0,3,3,2,1,NewYork
52417,0,0,7,0,2,4,3,2,NewYork
52418,0,0,4,0,0,1,0,0,NewYork
52419,3,1,10,0,0,2,2,1,NewYork
52420,1,0,10,0,1,4,3,1,NewYork
52421,3,0,8,0,1,4,3,2,NewYork
52422,0,0,7,0,1,4,3,2,NewYork
52423,0,0,7,0,1,3,3,2,NewYork
52424,0,0,7,0,1,4,3,2,NewYork
52425,0,0,7,0,1,4,3,2,NewYork
52426,0,0,7,0,1,4,3,2,NewYork
52427,0,0,7,0,1,4,3,2,NewYork
52428,0,0,7,0,1,4,3,2,NewYork
52429,0,0,7,0,1,4,3,2,NewYork
52430,0,0,7,0,1,4,3,2,NewYork
52431,0,0,4,0,2,0,4,1,NewYork
52432,2,0,3,0,0,0,0,1,NewYork
52433,0,0,5,0,0,0,0,1,NewYork
52434,0,0,7,0,1,4,3,2,NewYork
52435,0,0,7,0,1,4,3,2,NewYork
52436,0,0,3,0,0,0,0,1,NewYork
52437,1,0,8,0,2,3,2,2,NewYork
52438,0,0,7,0,1,2,3,1,NewYork
52439,0,0,6,0,2,2,2,2,NewYork
52440,0,0,3,0,1,0,1,1,NewYork
52441,0,0,3,0,0,1,0,1,NewYork
52442,0,0,2,0,0,1,0,1,NewYork
52443,2,0,6,0,0,4,7,1,NewYork
52444,3,1,7,0,0,4,5,1,NewYork
52445,2,1,3,0,1,1,1,2,NewYork
52446,0,0,5,0,1,0,1,1,NewYork
52447,0,0,1,0,0,1,1,1,NewYork
52448,0,0,2,0,0,0,2,1,NewYork
52449,1,0,3,0,0,1,1,1,NewYork
52450,2,0,4,0,0,4,4,2,NewYork
52451,0,0,2,0,0,0,0,1,NewYork
52452,1,0,6,0,0,1,1,1,NewYork
52453,0,0,5,0,0,0,0,1,NewYork
52454,0,0,4,0,0,1,0,1,NewYork
52455,0,0,6,0,0,3,1,1,NewYork
52456,0,0,7,0,1,6,3,2,NewYork
52457,0,0,2,0,0,1,2,1,NewYork
52458,0,0,1,0,0,1,0,1,NewYork
52459,0,0,2,0,0,1,1,1,NewYork
52460,1,1,9,0,0,2,2,1,NewYork
52461,0,0,0,0,0,0,0,1,NewYork
52462,0,0,3,0,0,1,3,1,NewYork
52463,0,0,3,0,0,0,1,1,NewYork
52464,1,1,5,0,0,1,1,1,NewYork
52465,0,0,4,0,0,0,0,1,NewYork
